Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
inosine-5'-phosphate biosynthesis I	0.666666666667	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri H3	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.IMP-Biosynthesis.PWY-6123.	PWY-6123
thiamine salvage I	0.666666666667	0.5	0.5	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri H3	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Salvage.PWY-6896.	PWY-6896
fructose degradation	0.666666666667	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri H3	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.PWY0-1314.	PWY0-1314
indole-3-acetate biosynthesis IV (bacteria)	0.666666666667	0.5	0.5	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri H3	Biosynthesis.HORMONE-SYN.Plant-Hormone-Biosynthesis.Auxin-Biosynthesis.PWY-5025.	PWY-5025
NADH to cytochrome bd oxidase electron transfer II	0.666666666667	0.5	2.75	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri H3	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1568./Energy-Metabolism.Electron-Transfer.PWY0-1568.	PWY0-1568
partial TCA cycle (obligate autotrophs)	0.666666666667	0.82	1.05	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri H3	Energy-Metabolism.TCA-VARIANTS.PWY-5913.	PWY-5913
pentose phosphate pathway (non-oxidative branch)	0.666666666667	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri H3	Energy-Metabolism.Pentose-Phosphate-Cycle.NONOXIPENT-PWY.	NONOXIPENT-PWY
glycerol degradation I	0.666666666667	0.5	0.5	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri H3	Degradation.Fatty-Acid-and-Lipid-Degradation.PWY-4261./Degradation.Alcohol-Degradation.GLYCEROL-DEG.PWY-4261.	PWY-4261
D-mannose degradation	0.666666666667	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.MANNCAT-PWY.	MANNCAT-PWY
5-aminoimidazole ribonucleotide biosynthesis II	0.666666666667	0.8	0.8	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.AIR-Biosynthesis.PWY-6122.	PWY-6122
dTDP-L-rhamnose biosynthesis	0.666666666667	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.dTDP-Sugar-Biosynthesis.DTDPRHAMSYN-PWY.	DTDPRHAMSYN-PWY
guanylyl molybdenum cofactor biosynthesis	0.666666666667	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122	Biosynthesis.Cofactor-Biosynthesis.PWY-5964.	PWY-5964
bis(guanylyl molybdenum cofactor) biosynthesis	0.666666666667	0.5	0.5	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122	Biosynthesis.Cofactor-Biosynthesis.PWY-7639.	PWY-7639
hydroxymethylpyrimidine salvage	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Salvage.PWY-6910.	PWY-6910
urea degradation II	1.0	1.0	3.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Degradation.AMINE-DEG.Urea-Degradation.PWY-5704.	PWY-5704
4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.HMP-PP-Biosynthesis.PWY-6890.	PWY-6890
methylglyoxal degradation I	1.0	0.67	0.67	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Degradation.Aldehyde-Degradation.Methylglyoxal-Detoxification.PWY-5386./Detoxification.Methylglyoxal-Detoxification.PWY-5386.	PWY-5386
urea cycle	1.0	0.6	0.8	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.PWY-4984.	PWY-4984
NAD de novo biosynthesis I (from aspartate)	1.0	0.83	0.83	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Cofactor-Biosynthesis.NAD-Metabolism.NAD-SYN.PYRIDNUCSYN-PWY.	PYRIDNUCSYN-PWY
L-serine biosynthesis I	1.0	0.67	1.33	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.SERINE-BIOSYNTHESIS.SERSYN-PWY.	SERSYN-PWY
selenate reduction	1.0	0.2	0.4	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Degradation.Noncarbon-Nutrients.Selenium-Metabolism.PWY-6932.	PWY-6932
queuosine biosynthesis	1.0	0.75	0.75	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Macromolecule-Modification.Nucleic-Acid-Processing.PWY-6700.	PWY-6700
succinate to cytochrome bo oxidase electron transfer	1.0	1.0	4.5	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1329./Energy-Metabolism.Electron-Transfer.PWY0-1329.	PWY0-1329
menaquinol-9 biosynthesis	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Menaquinone-Biosynthesis.PWY-5844.	PWY-5844
thiazole biosynthesis II (aerobic bacteria)	1.0	0.43	0.43	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiazole-Biosynthesis.PWY-6891.	PWY-6891
3-oxoadipate degradation	1.0	0.5	0.5	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Degradation.CARBOXYLATES-DEG.PWY-2361.	PWY-2361
L-threonine degradation I	1.0	0.33	0.33	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.THREONINE-DEG.PWY-5437.	PWY-5437
myo-inositol biosynthesis	1.0	0.5	0.5	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.SUGAR-DERIVS.Sugar-Alcohols-Biosynthesis.Cyclitols-Biosynthesis.PWY-2301.	PWY-2301
tRNA processing	1.0	0.5	0.6	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Macromolecule-Modification.Nucleic-Acid-Processing.PWY0-1479.	PWY0-1479
CDP-diacylglycerol biosynthesis II	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.CDP-diacylglycerol-Biosynthesis.PWY0-1319.	PWY0-1319
L-glutamine degradation I	1.0	1.0	9.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLUTAMINE-DEG.GLUTAMINDEG-PWY.	GLUTAMINDEG-PWY
menaquinol-8 biosynthesis	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Menaquinone-Biosynthesis.MENAQUINONESYN-PWY.	MENAQUINONESYN-PWY
6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	1.0	0.6	0.8	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.6-HM-Dihydropterin-PP-Biosynthesis.PWY-6147.	PWY-6147
glyoxylate cycle	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Energy-Metabolism.GLYOXYLATE-BYPASS.	GLYOXYLATE-BYPASS
glutaminyl-tRNAgln biosynthesis via transamidation	1.0	0.75	3.75	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Aminoacyl-tRNAs-Charging.PWY-5921.	PWY-5921
palmitate biosynthesis II (bacteria and plants)	1.0	0.74	1.16	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Palmitate-Biosynthesis.PWY-5971.	PWY-5971
UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Cell-Structure-Biosynthesis.Cell-Wall-Biosynthesis.Acetylmuramoyl-Pentapeptide-Biosynthesis.PWY-6387.	PWY-6387
thioredoxin pathway	1.0	0.5	0.5	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Cofactor-Biosynthesis.Reductants.THIOREDOX-PWY.	THIOREDOX-PWY
N10-formyl-tetrahydrofolate biosynthesis	1.0	1.0	1.22	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.1CMET2-PWY.	1CMET2-PWY
protein S-nitrosylation and denitrosylation	1.0	0.2	0.4	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Macromolecule-Modification.Protein-Modification.PWY-7798.	PWY-7798
guanine and guanosine salvage II	1.0	0.5	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.Guanine-Guanosine-Salvage.PWY-6599.	PWY-6599
tRNA charging	1.0	0.9	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Metabolic-Clusters.TRNA-CHARGING-PWY./Biosynthesis.Aminoacyl-tRNAs-Charging.TRNA-CHARGING-PWY.	TRNA-CHARGING-PWY
phosphopantothenate biosynthesis I	1.0	0.5	0.5	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Pantothenate-Biosynthesis.PANTO-PWY.	PANTO-PWY
adenosylcobinamide-GDP salvage from cobinamide I	1.0	0.4	0.4	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-Salvage.B12-Salvage-From-Cobinamide.PWY-7971.	PWY-7971
superoxide radicals degradation	1.0	1.0	1.5	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Detoxification.REACTIVE-OXYGEN-SPECIES-DEGRADATION.DETOX1-PWY.	DETOX1-PWY
NADH repair	1.0	0.25	0.25	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Energy-Metabolism.PWY-6938.	PWY-6938
menaquinol-7 biosynthesis	1.0	0.5	0.5	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Menaquinone-Biosynthesis.PWY-5839.	PWY-5839
dimethyl sulfide degradation II (oxidation)	1.0	0.2	0.2	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Degradation.Noncarbon-Nutrients.Sulfur-Metabolism.Dimethylsulfide-Degradation.PWY-6059.	PWY-6059
UDP-N-acetyl-D-glucosamine biosynthesis I	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.UDP-Sugar-Biosynthesis.UDP-NAc-Glucosamine-Biosynthesis.UDPNAGSYN-PWY.	UDPNAGSYN-PWY
S-adenosyl-L-methionine cycle II	1.0	0.75	1.25	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.METHIONINE-SYN.Methionine-Salvage.S-adenosyl-L-methionine-cycle.PWY-5041.	PWY-5041
guanosine deoxyribonucleotides de novo biosynthesis I	1.0	1.0	1.5	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Guanosine-Deoxy-Denovo-Biosynthesis.PWY-7226./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Guanosine-Deoxy-Denovo-Biosynthesis.PWY-7226.	PWY-7226
base-degraded thiamine salvage	1.0	0.5	0.5	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Salvage.PWY-6899.	PWY-6899
pyrimidine deoxyribonucleotides dephosphorylation	1.0	0.33	0.33	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Deoxyribonucleosides-Deg.PWY-7206./Metabolic-Clusters.PWY-7206.	PWY-7206
assimilatory sulfate reduction III	1.0	0.67	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Degradation.Noncarbon-Nutrients.Sulfur-Metabolism.Assimilatory-Sulfate-Reduction.PWY-6683.	PWY-6683
UDP-&alpha;-D-galactose biosynthesis	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.UDP-Sugar-Biosynthesis.PWY-7344.	PWY-7344
lipid IVA biosynthesis	1.0	0.83	0.83	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Lipid-Biosynthesis.NAGLIPASYN-PWY./Biosynthesis.Cell-Structure-Biosynthesis.Lipopolysaccharide-Biosynthesis.NAGLIPASYN-PWY.	NAGLIPASYN-PWY
UTP and CTP de novo biosynthesis	1.0	1.0	1.33	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Ribonucleot-De-Novo-Biosyn.PWY-7176.	PWY-7176
peptidoglycan maturation (meso-diaminopimelate containing)	1.0	0.42	0.42	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Cell-Structure-Biosynthesis.Cell-Wall-Biosynthesis.Peptidoglycan-Biosynthesis.PWY0-1586.	PWY0-1586
UDP-&alpha;-D-glucose biosynthesis I	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.UDP-Sugar-Biosynthesis.PWY-7343.	PWY-7343
cinnamate and 3-hydroxycinnamate degradation to 2-hydroxypentadienoate	1.0	0.6	0.6	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Phenolic-Compounds-Degradation.PWY-6690.	PWY-6690
heme b biosynthesis II (anaerobic)	1.0	0.75	0.75	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Cofactor-Biosynthesis.Porphyrin-Compounds-Biosynthesis.HEME-SYN.Heme-b-Biosynthesis.HEMESYN2-PWY.	HEMESYN2-PWY
protocatechuate degradation II (ortho-cleavage pathway)	1.0	0.5	0.5	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Protocatechuate-Degradation.PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY.	PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY
L-lysine biosynthesis I	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.LYSINE-SYN.DAPLYSINESYN-PWY.	DAPLYSINESYN-PWY
N-end rule pathway I (prokaryotic)	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Macromolecule-Modification.Protein-Modification.PWY-7801./Metabolic-Clusters.PWY-7801.	PWY-7801
L-methionine degradation I (to L-homocysteine)	1.0	0.67	0.67	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.METHIONINE-DEG.METHIONINE-DEG1-PWY.	METHIONINE-DEG1-PWY
3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-hydroxypentadienoate	1.0	0.6	0.6	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Phenolic-Compounds-Degradation.HCAMHPDEG-PWY.	HCAMHPDEG-PWY
L-glutamate biosynthesis III	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLUTAMATE-SYN.GLUTSYNIII-PWY.	GLUTSYNIII-PWY
chorismate biosynthesis from 3-dehydroquinate	1.0	0.8	0.8	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.Chorismate-Biosynthesis.PWY-6163.	PWY-6163
thiamine diphosphate biosynthesis I (E. coli)	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Diphosphate-Biosynthesis.PWY-6894.	PWY-6894
phosphatidylserine and phosphatidylethanolamine biosynthesis I	1.0	1.0	1.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.Phosphatidylserine-Biosynthesis.PWY-5669./Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.PhosphatidylethanolamineBiosynthesis.PWY-5669.	PWY-5669
flavin biosynthesis I (bacteria and plants)	1.0	0.89	1.22	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Flavin-Biosynthesis.RIBOSYN2-PWY.	RIBOSYN2-PWY
CMP-3-deoxy-D-manno-octulosonate biosynthesis	1.0	0.4	0.4	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.CMP-Sugar-Biosynthesis.CMP-KDO-Biosynthesis.PWY-1269./Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.CMP-Sugar-Biosynthesis.PWY-1269.	PWY-1269
2-oxoglutarate decarboxylation to succinyl-CoA	1.0	1.0	2.0	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Energy-Metabolism.Respiration.PWY-5084.	PWY-5084
pyrimidine deoxyribonucleotides de novo biosynthesis I	1.0	0.89	1.11	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Metabolic-Clusters.PWY-7184./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY-7184./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY-7184.	PWY-7184
adenosine ribonucleotides de novo biosynthesis	1.0	1.0	1.33	Acinetobacter schindleri	Acinetobacter schindleri ACE, Acinetobacter schindleri SGAir0122, Acinetobacter schindleri H3	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.PWY-7219.	PWY-7219
