Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
L-arginine degradation I (arginase pathway)	0.0681818181818	0.58	0.75	Alteromonadaceae	Alteromonas australica H 17, Glaciecola sp. THG-3.7, Agarivorans gilvus WH0801, Saliniradius amylolyticus HMF8227, Alteromonas australica DE170, Alteromonas confluentis KCTC 42603	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ARGININE-DEG.ARGASEDEG-PWY./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLUTAMATE-SYN.ARGASEDEG-PWY.	ARGASEDEG-PWY
trans-4-hydroxy-L-proline degradation II	0.0113636363636	0.25	0.25	Alteromonadaceae	Alteromonas confluentis KCTC 42603	Degradation.Amino-Acid-Degradation.MISCELLANEOUS-DEG.Hydroxyprolines-Degradation.PWY-5159.	PWY-5159
D-galactarate degradation II	0.0113636363636	0.67	0.67	Alteromonadaceae	Alteromonas confluentis KCTC 42603	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.SUGAR-ACIDS-DEG.D-Galactarate-Degradation.PWY-6497./Degradation.CARBOXYLATES-DEG.SUGAR-ACIDS-DEG.D-Galactarate-Degradation.PWY-6497.	PWY-6497
D-malate degradation	0.0340909090909	1.0	1.0	Alteromonadaceae	Alteromonas confluentis KCTC 42603, Alteromonas sp 190, Catenovulum agarivorans DS-2	Degradation.CARBOXYLATES-DEG.PWY0-1465.	PWY0-1465
nicotinate degradation I	0.0681818181818	0.17	0.17	Alteromonadaceae	Alteromonas gracilis 9a2, Alteromonas lipolytica JW12, Alteromonas sp W12, Alteromonas sp V450, Alteromonas confluentis KCTC 42603, Alteromonas marina AD001	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Nicotinate-Degradation.PWY-722.	PWY-722
3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-hydroxypentadienoate	0.0113636363636	0.33	0.33	Alteromonadaceae	Alteromonas lipolytica JW12	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Phenolic-Compounds-Degradation.HCAMHPDEG-PWY.	HCAMHPDEG-PWY
nitrilotriacetate degradation	0.0113636363636	0.5	0.5	Alteromonadaceae	Alteromonas lipolytica JW12	Degradation.CARBOXYLATES-DEG.PWY-6021.	PWY-6021
L-phenylalanine degradation II (anaerobic)	0.0113636363636	0.67	2.0	Alteromonadaceae	Alteromonas lipolytica JW12	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.PHENYLALANINE-DEG.ANAPHENOXI-PWY.	ANAPHENOXI-PWY
L-arginine degradation IX (arginine:pyruvate transaminase pathway)	0.0113636363636	0.25	0.25	Alteromonadaceae	Alteromonas lipolytica JW12	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ARGININE-DEG.PWY-5742.	PWY-5742
ferulate degradation	0.0340909090909	0.67	0.67	Alteromonadaceae	Alteromonas lipolytica JW12, Alteromonas confluentis KCTC 42603, Alteromonas sp 190	Degradation.SECONDARY-METABOLITE-DEGRADATION.PHENYLPROPANOID-DERIVATIVE-DEG.PWY-6343./Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Phenolic-Compounds-Degradation.PHENYLPROPANOID-DERIVATIVE-DEG.PWY-6343.	PWY-6343
2-aminophenol degradation	0.0227272727273	0.5	0.75	Alteromonadaceae	Alteromonas lipolytica JW12, Alteromonas sp 190	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.PWY-6210.	PWY-6210
pyruvate fermentation to acetoin III	0.0340909090909	0.33	0.33	Alteromonadaceae	Alteromonas lipolytica JW12, Alteromonas sp IO390401, Alteromonas confluentis KCTC 42603	Energy-Metabolism.Fermentation.Pyruvate-Degradation.Acetoin-Biosynthesis.PWY3O-440.	PWY3O-440
curcumin degradation	0.0568181818182	0.5	0.5	Alteromonadaceae	Alteromonas lipolytica JW12, Alteromonas sp IO390401, Alteromonas confluentis KCTC 42603, Marinobacter santoriniensis NKSG1, Alteromonas sp 190	Degradation.SECONDARY-METABOLITE-DEGRADATION.PWY0-1527.	PWY0-1527
pyruvate fermentation to (R)-acetoin I	0.147727272727	0.67	1.33	Alteromonadaceae	Alteromonas macleodii ATCC 27126, Alteromonas stellipolaris LMG 21856, Paraglaciecola psychrophila 170, Alteromonas naphthalenivorans SN2, Alteromonas sp. BL110, Alteromonas stellipolaris LMG 21861, Alteromonas stellipolaris PQQ-42, Alteromonas sp. RW2A1, Alteromonas sp. Mac1, Alteromonas macleodii D7, Alteromonas sp. MB-3u-76, Marinobacter adhaerens HP15, Alteromonas sp. Mac2	Energy-Metabolism.Fermentation.Pyruvate-Degradation.Acetoin-Biosynthesis.PWY-5938.	PWY-5938
pyruvate fermentation to (S)-acetoin	0.147727272727	0.67	1.33	Alteromonadaceae	Alteromonas macleodii ATCC 27126, Alteromonas stellipolaris LMG 21856, Paraglaciecola psychrophila 170, Alteromonas naphthalenivorans SN2, Alteromonas sp. BL110, Alteromonas stellipolaris LMG 21861, Alteromonas stellipolaris PQQ-42, Alteromonas sp. RW2A1, Alteromonas sp. Mac1, Alteromonas macleodii D7, Alteromonas sp. MB-3u-76, Marinobacter adhaerens HP15, Alteromonas sp. Mac2	Energy-Metabolism.Fermentation.Pyruvate-Degradation.Acetoin-Biosynthesis.PWY-6389.	PWY-6389
GDP-D-perosamine biosynthesis	0.0681818181818	0.5	0.5	Alteromonadaceae	Alteromonas macleodii D7, Alteromonas mediterranea CP48, Paraglaciecola sp.  S66, Alteromonas sp P0211, Marinobacter santoriniensis NKSG1, Alteromonas sp P0213	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.GDP-Sugar-Biosynthesis.PWY-5739.	PWY-5739
GDP-L-fucose biosynthesis I (from GDP-D-mannose)	0.227272727273	1.0	1.0	Alteromonadaceae	Alteromonas macleodii str. 'Balearic Sea AD45', Alteromonas macleodii ATCC 27126, Alteromonas mediterranea MED64, Alteromonas macleodii str. 'Black Sea 11', Alteromonas mediterranea 615, Paraglaciecola psychrophila 170, Marinobacter salinus Hb8, Alteromonas mediterranea PT11, Alteromonas macleodii HOT1A3, Salinimonas sediminis N102, Alteromonas mediterranea CP48, Marinobacter sp. NP-4(2019), Alteromonas stellipolaris PQQ-44, Alteromonas sp I10, Alteromonas gracilis 9a2, Alteromonas aestuariivivens KCTC 52655, Alteromonas sp V450, Alteromonas sp IO390401, Alteromonas sp. ALT199, Gayadomonas joobiniege G7	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.GDP-Sugar-Biosynthesis.PWY-66.	PWY-66
4-deoxy-L-threo-hex-4-enopyranuronate degradation	0.465909090909	0.75	1.25	Alteromonadaceae	Alteromonas macleodii str. 'Balearic Sea AD45', Alteromonas macleodii str. 'English Channel 673', Alteromonas macleodii ATCC 27126, Alteromonas macleodii str. 'Black Sea 11', Alteromonas mediterranea 615, Alteromonas mediterranea U7, Alteromonas stellipolaris LMG 21856, Alteromonas stellipolaris LMG 21861, Alteromonas sp. RKMC-009, Alteromonas mediterranea AR43, Alteromonas australica H 17, Alteromonas stellipolaris PQQ-42, Alteromonas mediterranea PT15, Alteromonas macleodii HOT1A3, Alteromonas mediterranea RG65, Alteromonas sp. 76-1, Catenovulum sp. CCB-QB4, Alteromonas sp. Mac1, Alteromonas mediterranea CP49, Alteromonas mediterranea CP48, Alteromonas stellipolaris PQQ-44, Alteromonas macleodii Te101, Alteromonas addita R10SW13, Alteromonas australica DE170, Alteromonas sp I10, Paraglaciecola sp.  S66, Alteromonas gracilis 9a2, Alteromonas lipolytica JW12, Alteromonas sp LTR, Alteromonas aestuariivivens KCTC 52655, Alteromonas sp W12, Alteromonas sp V450, Alteromonas confluentis KCTC 42603, Alteromonas macleodii Ionian Sea U4, Alteromonas pelagimontana 5.12, Gammaproteobacteria bacterium Q1, Alteromonas sp 190, Catenovulum agarivorans DS-2, Alteromonas marina AD001, Alteromonas sp. Mac2, Alteromonas sp LOR	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.PWY-6507.	PWY-6507
D-galacturonate degradation I	0.511363636364	0.75	1.0	Alteromonadaceae	Alteromonas macleodii str. 'Balearic Sea AD45', Alteromonas macleodii str. 'English Channel 673', Alteromonas macleodii ATCC 27126, Alteromonas macleodii str. 'Black Sea 11', Alteromonas mediterranea 615, Alteromonas mediterranea U7, Alteromonas stellipolaris LMG 21856, Paraglaciecola psychrophila 170, Alteromonas sp. BL110, Alteromonas stellipolaris LMG 21861, Alteromonas sp. RKMC-009, Alteromonas mediterranea AR43, Alteromonas australica H 17, Alteromonas stellipolaris PQQ-42, Alteromonas mediterranea PT15, Catenovulum sediminis WS1-A, Alteromonas macleodii HOT1A3, Alteromonas mediterranea RG65, Catenovulum sp. CCB-QB4, Alteromonas sp. Mac1, Alteromonas mediterranea CP49, Lacimicrobium alkaliphilum YelD216, Alteromonas mediterranea CP48, Alteromonas stellipolaris PQQ-44, Alteromonas macleodii Te101, Alteromonas addita R10SW13, Alteromonas australica DE170, Alteromonas sp I10, Paraglaciecola sp.  S66, Alteromonas gracilis 9a2, Alteromonas lipolytica JW12, Alteromonas aestuariivivens KCTC 52655, Alteromonas sp W12, Alteromonas sp V450, Alteromonas sp IO390401, Alteromonas confluentis KCTC 42603, Alteromonas sp. ALT199, Alteromonas macleodii Ionian Sea U4, Alteromonas pelagimontana 5.12, Gayadomonas joobiniege G7, Gammaproteobacteria bacterium Q1, Alteromonas sp 190, Catenovulum agarivorans DS-2, Alteromonas marina AD001, Alteromonas sp. Mac2	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.SUGAR-ACIDS-DEG.D-Galacturonate-Degradation.GALACTUROCAT-PWY./Degradation.CARBOXYLATES-DEG.SUGAR-ACIDS-DEG.D-Galacturonate-Degradation.GALACTUROCAT-PWY.	GALACTUROCAT-PWY
2,3-dihydroxybenzoate biosynthesis	0.386363636364	0.33	0.33	Alteromonadaceae	Alteromonas macleodii str. 'Balearic Sea AD45', Alteromonas macleodii str. 'English Channel 673', Alteromonas macleodii ATCC 27126, Alteromonas mediterranea DE, Glaciecola nitratireducens FR1064, Alteromonas stellipolaris LMG 21861, Marinobacter salinus Hb8, Alteromonas sp. RKMC-009, Alteromonas australica H 17, Alteromonas stellipolaris PQQ-42, Marinobacter similis A3d10, Alteromonas macleodii HOT1A3, Marinobacter salarius SMR5, Marinobacter sp. LQ44, Marinobacter sp. BSs20148, Marinobacter psychrophilus 20041, Alteromonas sp. Mac1, Marinobacter sp. CP1, Alteromonas macleodii D7, Alteromonas stellipolaris PQQ-44, Alteromonas macleodii Te101, Alteromonas addita R10SW13, Marinobacter salarius R9SW1, Alteromonas australica DE170, Alteromonas sp I10, Paraglaciecola sp.  S66, Alteromonas gracilis 9a2, Alteromonas lipolytica JW12, Alteromonas sp W12, Alteromonas sp V450, Alteromonas sp IO390401, Alteromonas confluentis KCTC 42603, Alteromonas marina AD001, Alteromonas sp. Mac2	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.PWY-5901.	PWY-5901
indole-3-acetate biosynthesis V (bacteria and fungi)	0.215909090909	1.0	1.0	Alteromonadaceae	Alteromonas macleodii str. 'Balearic Sea AD45', Alteromonas macleodii str. 'English Channel 673', Alteromonas macleodii ATCC 27126, Alteromonas mediterranea MED64, Alteromonas macleodii str. 'Black Sea 11', Alteromonas mediterranea DE, Alteromonas mediterranea U7, Alteromonas sp. BL110, Alteromonas sp. RKMC-009, Marinobacter similis A3d10, Alteromonas macleodii HOT1A3, Glaciecola sp. THG-3.7, Marinobacter salarius SMR5, Marinobacter sp. BSs20148, Alteromonas macleodii D7, Alteromonas macleodii Te101, Paraglaciecola sp.  S66, Alteromonas sp. ALT199, Alteromonas macleodii Ionian Sea U4	Biosynthesis.HORMONE-SYN.Plant-Hormone-Biosynthesis.Auxin-Biosynthesis.PWY-5026.	PWY-5026
protocatechuate degradation II (ortho-cleavage pathway)	0.488636363636	0.25	0.5	Alteromonadaceae	Alteromonas macleodii str. 'Balearic Sea AD45', Alteromonas macleodii str. 'English Channel 673', Alteromonas macleodii ATCC 27126, Alteromonas mediterranea MED64, Alteromonas macleodii str. 'Black Sea 11', Alteromonas mediterranea DE, Alteromonas stellipolaris LMG 21856, Alteromonas sp. BL110, Alteromonas stellipolaris LMG 21861, Alteromonas sp. RKMC-009, Alteromonas mediterranea AR43, Alteromonas australica H 17, Alteromonas mediterranea UM8, Alteromonas stellipolaris PQQ-42, Alteromonas macleodii HOT1A3, Alteromonas mediterranea RG65, Alteromonas sp. RW2A1, Marinobacter sp. BSs20148, Alteromonas sp. Mac1, Salinimonas lutimaris DPSR-4, Alteromonas mediterranea CP49, Alteromonas macleodii D7, Salinimonas sediminis N102, Alteromonas mediterranea CP48, Alteromonas stellipolaris PQQ-44, Alteromonas macleodii Te101, Alteromonas sp. MB-3u-76, Alteromonas addita R10SW13, Saliniradius amylolyticus HMF8227, Alteromonas australica DE170, Alteromonas sp I10, Alteromonas gracilis 9a2, Alteromonas lipolytica JW12, Alteromonas sp LTR, Alteromonas aestuariivivens KCTC 52655, Alteromonas sp V450, Alteromonas sp IO390401, Alteromonas confluentis KCTC 42603, Alteromonas sp. ALT199, Alteromonas pelagimontana 5.12, Alteromonas sp 190, Alteromonas sp. Mac2, Alteromonas sp LOR	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Protocatechuate-Degradation.PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY.	PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY
D-gluconate degradation	0.522727272727	1.0	1.0	Alteromonadaceae	Alteromonas macleodii str. 'Balearic Sea AD45', Alteromonas macleodii str. 'English Channel 673', Alteromonas macleodii ATCC 27126, Alteromonas mediterranea MED64, Alteromonas macleodii str. 'Black Sea 11', Alteromonas stellipolaris LMG 21856, Alteromonas naphthalenivorans SN2, Alteromonas sp. BL110, Alteromonas stellipolaris LMG 21861, Marinobacter salarius HL2708#2, Alteromonas mediterranea AR43, Alteromonas australica H 17, Alteromonas stellipolaris PQQ-42, Catenovulum sediminis WS1-A, Alteromonas macleodii HOT1A3, Marinobacter sp. CS412, Alteromonas sp. 76-1, Marinobacter salarius SMR5, Catenovulum sp. CCB-QB4, Alteromonas sp. Mac1, Marinobacter sp. CP1, Salinimonas lutimaris DPSR-4, Alteromonas mediterranea CP49, Alteromonas macleodii D7, Salinimonas sediminis N102, Marinobacter sp. NP-4(2019), Alteromonas stellipolaris PQQ-44, Alteromonas macleodii Te101, Alteromonas addita R10SW13, Marinobacter salarius R9SW1, Salinimonas sp. KX18D6, Alteromonas australica DE170, Alteromonas sp I10, Paraglaciecola sp.  S66, Alteromonas lipolytica JW12, Alteromonas aestuariivivens KCTC 52655, Alteromonas sp W12, Alteromonas sp IO390401, Alteromonas confluentis KCTC 42603, Alteromonas sp. ALT199, Alteromonas pelagimontana 5.12, Gayadomonas joobiniege G7, Gammaproteobacteria bacterium Q1, Alteromonas sp 190, Catenovulum agarivorans DS-2, Alteromonas sp. Mac2	Degradation.CARBOXYLATES-DEG.GLUCONSUPER-PWY.	GLUCONSUPER-PWY
sulfite oxidation IV	0.272727272727	1.0	1.0	Alteromonadaceae	Alteromonas macleodii str. 'Balearic Sea AD45', Alteromonas macleodii str. 'English Channel 673', Alteromonas macleodii ATCC 27126, Marinobacter hydrocarbonoclasticus ATCC 49840, Alteromonas stellipolaris LMG 21856, Alteromonas naphthalenivorans SN2, Alteromonas sp. BL110, Alteromonas stellipolaris LMG 21861, Alteromonas mediterranea AR43, Alteromonas australica H 17, Alteromonas stellipolaris PQQ-42, Alteromonas macleodii HOT1A3, Alteromonas mediterranea RG65, Alteromonas sp. RW2A1, Alteromonas sp. Mac1, Alteromonas mediterranea CP49, Alteromonas mediterranea CP48, Alteromonas stellipolaris PQQ-44, Alteromonas macleodii Te101, Alteromonas sp. MB-3u-76, Alteromonas addita R10SW13, Marinobacter adhaerens HP15, Marinobacter santoriniensis NKSG1, Alteromonas sp. Mac2	Degradation.Noncarbon-Nutrients.Sulfur-Metabolism.Sulfite-Oxidation.PWY-5326.	PWY-5326
3-chlorocatechol degradation II (ortho)	0.454545454545	0.2	0.4	Alteromonadaceae	Alteromonas macleodii str. 'Balearic Sea AD45', Alteromonas macleodii str. 'English Channel 673', Alteromonas macleodii ATCC 27126, Marinobacter hydrocarbonoclasticus VT8, Alteromonas macleodii str. 'Black Sea 11', Marinobacter hydrocarbonoclasticus ATCC 49840, Alteromonas stellipolaris LMG 21856, Paraglaciecola psychrophila 170, Alteromonas naphthalenivorans SN2, Alteromonas sp. BL110, Alteromonas stellipolaris LMG 21861, Alteromonas sp. RKMC-009, Alteromonas australica H 17, Alteromonas stellipolaris PQQ-42, Alteromonas macleodii HOT1A3, Alteromonas sp. RW2A1, Alteromonas sp. Mac1, Alteromonas macleodii D7, Alteromonas stellipolaris PQQ-44, Alteromonas macleodii Te101, Alteromonas sp. MB-3u-76, Alteromonas addita R10SW13, Alteromonas australica DE170, Marinobacter adhaerens HP15, Paraglaciecola sp.  S66, Alteromonas gracilis 9a2, Alteromonas sp LTR, Alteromonas sp V450, Alteromonas sp IO390401, Alteromonas confluentis KCTC 42603, Alteromonas sp. ALT199, Marinobacter santoriniensis NKSG1, Alteromonas pelagimontana 5.12, Gayadomonas joobiniege G7, Gammaproteobacteria bacterium Q1, Alteromonas sp 190, Catenovulum agarivorans DS-2, Alteromonas sp. Mac2, Alteromonas sp LOR, Alteromonas sp P0213	Degradation.CHLORINATED-COMPOUNDS-DEG.Chloroaromatic-Compounds-Degradation.Chlorocatechol-Degradation.3-Chlorocatechol-Degradation.PWY-6193./Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Chloroaromatic-Compounds-Degradation.Chlorocatechol-Degradation.3-Chlorocatechol-Degradation.PWY-6193.	PWY-6193
homogalacturonan degradation	0.215909090909	1.0	1.0	Alteromonadaceae	Alteromonas macleodii str. 'Balearic Sea AD45', Alteromonas macleodii str. 'English Channel 673', Alteromonas macleodii str. 'Black Sea 11', Alteromonas mediterranea 615, Alteromonas mediterranea U7, Alteromonas stellipolaris LMG 21856, Alteromonas stellipolaris LMG 21861, Alteromonas sp. RKMC-009, Alteromonas australica H 17, Alteromonas stellipolaris PQQ-42, Alteromonas macleodii HOT1A3, Alteromonas mediterranea RG65, Alteromonas sp. Mac1, Alteromonas mediterranea CP48, Alteromonas stellipolaris PQQ-44, Alteromonas macleodii Te101, Alteromonas macleodii Ionian Sea U4, Gammaproteobacteria bacterium Q1, Alteromonas sp. Mac2	Glycan-Glycan-Degradation.PWY-1081./Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Glycan-Degradation.PWY-1081./Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Pectin-Degradation.PWY-1081./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Glycan-Degradation.PWY-1081./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Pectin-Degradation.PWY-1081.	PWY-1081
toluene degradation to 4-methylphenol	0.181818181818	0.25	0.25	Alteromonadaceae	Alteromonas macleodii str. 'Balearic Sea AD45', Alteromonas sp. RKMC-009, Alteromonas mediterranea RG65, Alteromonas sp. RW2A1, Alteromonas mediterranea CP48, Alteromonas macleodii Te101, Alteromonas sp. MB-3u-76, Alteromonas addita R10SW13, Paraglaciecola sp.  S66, Alteromonas lipolytica JW12, Alteromonas sp LTR, Alteromonas confluentis KCTC 42603, Alteromonas sp. ALT199, Alteromonas sp 190, Alteromonas marina AD001, Alteromonas sp LOR	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.TOLUENE-DEG.TOLUENE-DEG-4-OH-PWY.	TOLUENE-DEG-4-OH-PWY
epoxysqualene biosynthesis	0.0454545454545	0.33	0.33	Alteromonadaceae	Alteromonas macleodii str. 'Balearic Sea AD45', Alteromonas stellipolaris LMG 21856, Alteromonas macleodii HOT1A3, Glaciecola sp. THG-3.7	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.Terpenoid-Biosynthesis.TRITERPENOID-SYN.PWY-5670./Biosynthesis.Lipid-Biosynthesis.PWY-5670.	PWY-5670
alkylnitronates degradation	0.102272727273	1.0	1.5	Alteromonadaceae	Alteromonas macleodii str. 'Balearic Sea AD45', Marinobacter hydrocarbonoclasticus VT8, Paraglaciecola psychrophila 170, Alteromonas mediterranea RG65, Marinobacter adhaerens HP15, Paraglaciecola sp.  S66, Alteromonas lipolytica JW12, Alteromonas confluentis KCTC 42603, Alteromonas marina AD001	Degradation.Other-Degradation.PWY-723.	PWY-723
superpathway of purine deoxyribonucleosides degradation	0.295454545455	0.29	0.57	Alteromonadaceae	Alteromonas macleodii str. 'Balearic Sea AD45', Paraglaciecola psychrophila 170, Alteromonas mediterranea AR43, Alteromonas australica H 17, Alteromonas macleodii HOT1A3, Alteromonas sp. RW2A1, Alteromonas mediterranea CP49, Alteromonas mediterranea CP48, Alteromonas macleodii Te101, Alteromonas sp. MB-3u-76, Alteromonas australica DE170, Alteromonas sp I10, Alteromonas gracilis 9a2, Alteromonas sp P0211, Alteromonas lipolytica JW12, Alteromonas sp LTR, Alteromonas aestuariivivens KCTC 52655, Alteromonas sp W12, Alteromonas sp V450, Alteromonas sp IO390401, Alteromonas confluentis KCTC 42603, Alteromonas pelagimontana 5.12, Alteromonas sp 190, Alteromonas marina AD001, Alteromonas sp LOR, Alteromonas sp P0213	Degradation.NUCLEO-DEG.PWY0-1297./Super-PWY0-1297.	/Super-PWY0-1297
UDP-N-acetyl-D-galactosamine biosynthesis I	0.0340909090909	1.0	1.0	Alteromonadaceae	Alteromonas macleodii str. 'Black Sea 11', Alteromonas mediterranea AR43, Alteromonas mediterranea CP49	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.UDP-Sugar-Biosynthesis.UDP-Nac-Galactosamine-Biosynthesis.PWY-5512.	PWY-5512
L-arginine degradation VII (arginase 3 pathway)	0.0113636363636	1.0	1.0	Alteromonadaceae	Alteromonas macleodii str. 'English Channel 673'	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ARGININE-DEG.ARG-GLU-PWY.	ARG-GLU-PWY
pyruvate fermentation to (S)-lactate	0.102272727273	1.0	1.0	Alteromonadaceae	Alteromonas macleodii str. 'English Channel 673', Alteromonas australica H 17, Marinobacter sp. THAF39, Catenovulum sediminis WS1-A, Alteromonas macleodii HOT1A3, Marinobacter sp. JH2, Marinobacter sp. THAF197a, Hydrocarboniclastica marina soil36-7, Alteromonas australica DE170	Energy-Metabolism.Fermentation.Pyruvate-Degradation.Pyruvate-Lactate-Fermentation.PWY-5481./Energy-Metabolism.Fermentation.Fermentation-to-Acids.Fermentation-to-Lactate.Pyruvate-Lactate-Fermentation.PWY-5481.	PWY-5481
