Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
pyrimidine deoxyribonucleotides de novo biosynthesis I	0.2	0.78	1.0	Anabaena	Anabaena cylindrica PCC 7122	Metabolic-Clusters.PWY-7184./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY-7184./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY-7184.	PWY-7184
L-histidine degradation I	0.2	0.25	0.25	Anabaena	Anabaena cylindrica PCC 7122	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.HISTIDINE-DEG.HISDEG-PWY.	HISDEG-PWY
methylphosphonate degradation I	0.2	0.5	1.0	Anabaena	Anabaena cylindrica PCC 7122	Degradation.Noncarbon-Nutrients.Phosphorus-Compounds.Methylphosphonate-Degradation.PWY0-1533.	PWY0-1533
acyl-[acyl-carrier protein] thioesterase pathway	0.2	1.0	1.0	Anabaena	Anabaena cylindrica PCC 7122	Biosynthesis.Lipid-Biosynthesis.PWY-5142.	PWY-5142
benzoate degradation II (aerobic and anaerobic)	0.2	1.0	1.0	Anabaena	Anabaena cylindrica PCC 7122	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Benzoate-Degradation.PWY-283.	PWY-283
(aminomethyl)phosphonate degradation	0.2	0.5	0.75	Anabaena	Anabaena cylindrica PCC 7122	Degradation.Noncarbon-Nutrients.Phosphorus-Compounds.PWY-7805.	PWY-7805
proline to cytochrome bo oxidase electron transfer	0.2	1.0	1.0	Anabaena	Anabaena cylindrica PCC 7122	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1544./Energy-Metabolism.Electron-Transfer.PWY0-1544.	PWY0-1544
allantoin degradation to ureidoglycolate I (urea producing)	0.2	0.5	0.5	Anabaena	Anabaena cylindrica PCC 7122	Degradation.AMINE-DEG.Allantoin-degradation.PWY-5697.	PWY-5697
heptaprenyl diphosphate biosynthesis	0.4	1.0	1.0	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90	Biosynthesis.Cofactor-Biosynthesis.Polyprenyl-Biosynthesis.PWY-5807.	PWY-5807
pyrimidine ribonucleosides salvage II	0.4	0.5	0.5	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Ribonucleosides-Degradation.PWY-6556./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-6556.	PWY-6556
L-glutamate biosynthesis II	0.4	1.0	1.0	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLUTAMATE-SYN.GLUTAMATE-SYN2-PWY.	GLUTAMATE-SYN2-PWY
L-glutamate degradation X	0.4	1.0	1.0	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLUTAMATE-DEG.PWY-5766.	PWY-5766
pseudouridine degradation	0.4	0.5	0.75	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90	Degradation.NUCLEO-DEG.Purine-Degradation.PWY-6019.	PWY-6019
L-arginine degradation VI (arginase 2 pathway)	0.4	0.5	0.5	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ARGININE-DEG.ARG-PRO-PWY./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.PROLINE-SYN.ARG-PRO-PWY.	ARG-PRO-PWY
L-glutamate biosynthesis III	0.6	1.0	1.0	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. PCC 7108 PRJNA158737	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLUTAMATE-SYN.GLUTSYNIII-PWY.	GLUTSYNIII-PWY
neurosporene biosynthesis	0.6	0.6	0.6	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. PCC 7108 PRJNA158737	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.Terpenoid-Biosynthesis.TETRATERPENOID-SYN.C40-Carotenoids-Biosynthesis.PWY-6287./Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.Terpenoid-Biosynthesis.CAROTENOID-SYN.C40-Carotenoids-Biosynthesis.PWY-6287.	PWY-6287
mixed acid fermentation	0.6	0.63	0.88	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. PCC 7108 PRJNA158737	Energy-Metabolism.Fermentation.Pyruvate-Degradation.Pyruvate-Ethanol-Fermentation.FERMENTATION-PWY./Energy-Metabolism.Fermentation.Alcohol-Biosynthesis.Pyruvate-Ethanol-Fermentation.FERMENTATION-PWY./Energy-Metabolism.Fermentation.Fermentation-to-Acids.FERMENTATION-PWY.	FERMENTATION-PWY
L-proline degradation	0.6	0.5	0.5	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. PCC 7108 PRJNA158737	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.PROLINE-DEG.PROUT-PWY.	PROUT-PWY
trans, trans-farnesyl diphosphate biosynthesis	0.6	1.0	1.33	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. PCC 7108 PRJNA158737	Biosynthesis.Cofactor-Biosynthesis.Polyprenyl-Biosynthesis.All-Trans-Farnesyl-PP-Biosynthesis.PWY-5123.	PWY-5123
fatty acid biosynthesis initiation I	0.6	1.0	2.0	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. PCC 7108 PRJNA158737	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.PWY-4381.	PWY-4381
L-ornithine biosynthesis I	0.6	0.8	0.8	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. PCC 7108 PRJNA158737	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.L-Ornithine-Biosynthesis.GLUTORN-PWY.	GLUTORN-PWY
CO2 fixation into oxaloacetate (anaplerotic)	0.6	1.0	1.0	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. PCC 7108 PRJNA158737	Degradation.C1-COMPOUNDS.CO2-Fixation.PWYQT-4429.	PWYQT-4429
geranyl diphosphate biosynthesis	0.6	1.0	1.0	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. PCC 7108 PRJNA158737	Biosynthesis.Cofactor-Biosynthesis.Polyprenyl-Biosynthesis.PWY-5122.	PWY-5122
GDP-mannose biosynthesis	0.6	0.75	1.25	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. PCC 7108 PRJNA158737	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.GDP-Sugar-Biosynthesis.PWY-5659.	PWY-5659
photorespiration	0.6	0.56	0.89	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. PCC 7108 PRJNA158737	Energy-Metabolism.Photosynthesis.PWY-181.	PWY-181
ammonia assimilation cycle II	0.6	1.0	1.0	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. PCC 7108 PRJNA158737	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Ammonia-Assimilation.PWY-6964.	PWY-6964
1,2-dichloroethane degradation	0.6	0.25	0.25	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. PCC 7108 PRJNA158737	Degradation.CHLORINATED-COMPOUNDS-DEG.12DICHLORETHDEG-PWY.	12DICHLORETHDEG-PWY
L-glutamate biosynthesis V	0.6	1.0	1.0	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. PCC 7108 PRJNA158737	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLUTAMATE-SYN.PWY-4341.	PWY-4341
glycerol degradation V	0.6	0.5	1.0	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. PCC 7108 PRJNA158737	Degradation.Alcohol-Degradation.GLYCEROL-DEG.GLYCEROLMETAB-PWY.	GLYCEROLMETAB-PWY
chlorophyll cycle	0.6	0.29	0.29	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. WA102	Biosynthesis.Cofactor-Biosynthesis.Porphyrin-Compounds-Biosynthesis.Chlorophyll-Biosynthesis.Chlorophyll-a-Biosynthesis.PWY-5068.	PWY-5068
D-mannose degradation	0.8	1.0	1.5	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. WA102, Anabaena sp. PCC 7108 PRJNA158737	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.MANNCAT-PWY.	MANNCAT-PWY
phycocyanobilin biosynthesis	0.8	0.42	0.67	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. WA102, Anabaena sp. PCC 7108 PRJNA158737	Biosynthesis.Cofactor-Biosynthesis.PWY-5917.	PWY-5917
glycolysis III (from glucose)	0.8	0.9	1.34	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. WA102, Anabaena sp. PCC 7108 PRJNA158737	Energy-Metabolism.GLYCOLYSIS-VARIANTS.ANAGLYCOLYSIS-PWY.	ANAGLYCOLYSIS-PWY
sulfate activation for sulfonation	0.8	1.0	1.25	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. WA102, Anabaena sp. PCC 7108 PRJNA158737	Degradation.Noncarbon-Nutrients.Sulfur-Metabolism.PWY-5340./Activation-Inactivation-Interconversion.Activation.PWY-5340.	PWY-5340
vitamin E biosynthesis (tocopherols)	0.8	0.57	0.57	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. WA102, Anabaena sp. PCC 7108 PRJNA158737	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.PWY-1422./Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.PWY-1422.	PWY-1422
nitrate reduction VI (assimilatory)	0.8	0.75	1.0	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. WA102, Anabaena sp. PCC 7108 PRJNA158737	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Nitrate-Reduction.PWY490-3.	PWY490-3
N-acetylneuraminate and N-acetylmannosamine degradation I	0.8	0.33	0.33	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. WA102, Anabaena sp. PCC 7108 PRJNA158737	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.NAN-MANNACs-degradation.PWY0-1324.	PWY0-1324
phosphate acquisition	0.6	1.0	1.0	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. YBS01	Degradation.Noncarbon-Nutrients.Phosphorus-Compounds.PWY-6348.	PWY-6348
glycogen biosynthesis I (from ADP-D-Glucose)	0.8	1.0	1.33	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. YBS01, Anabaena sp. PCC 7108 PRJNA158737	Glycan-Glycan-Biosynthesis.Polysaccharides-Biosynthesis.GLYCOGEN-BIOSYN.GLYCOGENSYNTH-PWY./Biosynthesis.Carbohydrates-Biosynthesis.Glycan-Biosynthesis.Polysaccharides-Biosynthesis.GLYCOGEN-BIOSYN.GLYCOGENSYNTH-PWY./Biosynthesis.Carbohydrates-Biosynthesis.Polysaccharides-Biosynthesis.GLYCOGEN-BIOSYN.GLYCOGENSYNTH-PWY.	GLYCOGENSYNTH-PWY
palmitate biosynthesis II (bacteria and plants)	0.8	0.61	0.95	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. YBS01, Anabaena sp. PCC 7108 PRJNA158737	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Palmitate-Biosynthesis.PWY-5971.	PWY-5971
pentose phosphate pathway (oxidative branch) I	0.8	1.0	1.17	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. YBS01, Anabaena sp. PCC 7108 PRJNA158737	Energy-Metabolism.Pentose-Phosphate-Cycle.OXIDATIVEPENT-PWY.	OXIDATIVEPENT-PWY
tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate	0.8	1.0	1.0	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. YBS01, Anabaena sp. PCC 7108 PRJNA158737	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-6613.	PWY-6613
L-citrulline degradation	0.8	0.58	0.75	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. YBS01, Anabaena sp. PCC 7108 PRJNA158737	Degradation.Amino-Acid-Degradation.MISCELLANEOUS-DEG.CITRULLINE-DEG-PWY.	CITRULLINE-DEG-PWY
acyl carrier protein metabolism	0.8	0.5	0.75	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. YBS01, Anabaena sp. PCC 7108 PRJNA158737	Activation-Inactivation-Interconversion.Interconversion.PWY-6012./Biosynthesis.Cofactor-Biosynthesis.PWY-6012.	PWY-6012
UMP biosynthesis I	0.8	1.0	1.67	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. YBS01, Anabaena sp. PCC 7108 PRJNA158737	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Ribonucleot-De-Novo-Biosyn.UMP-Biosynthesis.PWY-5686.	PWY-5686
nitrogen fixation I (ferredoxin)	0.8	1.0	9.0	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. YBS01, Anabaena sp. PCC 7108 PRJNA158737	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Nitrogen-Fixation.N2FIX-PWY.	N2FIX-PWY
hydrogen oxidation II (aerobic, NAD)	0.8	1.0	1.0	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. YBS01, Anabaena sp. PCC 7108 PRJNA158737	Energy-Metabolism.CHEMOAUTOTROPHIC-ENERGY-METABOLISM.Hydrogen-Oxidation.PWY-5382.	PWY-5382
gluconeogenesis I	0.8	0.81	1.08	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. YBS01, Anabaena sp. PCC 7108 PRJNA158737	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.Gluconeogenesis.GLUCONEO-PWY.	GLUCONEO-PWY
hydrogen production II	0.8	1.0	1.0	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. YBS01, Anabaena sp. PCC 7108 PRJNA158737	Energy-Metabolism.Hydrogen-Production.PWY-6758.	PWY-6758
D-galactose degradation I (Leloir pathway)	0.8	0.55	1.08	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. YBS01, Anabaena sp. PCC 7108 PRJNA158737	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.GALACTOSE-DEGRADATION.PWY-6317.	PWY-6317
&beta;-alanine biosynthesis III	0.8	1.0	1.0	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. YBS01, Anabaena sp. PCC 7108 PRJNA158737	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.Beta-Alanine-Biosynthesis.PWY-5155.	PWY-5155
cis-vaccenate biosynthesis	0.8	0.5	0.6	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. YBS01, Anabaena sp. PCC 7108 PRJNA158737	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Unsaturated-Fatty-Acids-Biosynthesis.PWY-5973.	PWY-5973
coenzyme A biosynthesis I (prokaryotic)	0.8	1.0	1.0	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. YBS01, Anabaena sp. PCC 7108 PRJNA158737	Biosynthesis.Cofactor-Biosynthesis.CoA-Biosynthesis.COA-PWY.	COA-PWY
glycerol degradation I	0.8	0.5	0.5	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. YBS01, Anabaena sp. PCC 7108 PRJNA158737	Degradation.Fatty-Acid-and-Lipid-Degradation.PWY-4261./Degradation.Alcohol-Degradation.GLYCEROL-DEG.PWY-4261.	PWY-4261
NADH repair	0.8	0.25	0.25	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. YBS01, Anabaena sp. WA102	Energy-Metabolism.PWY-6938.	PWY-6938
L-aspartate degradation I	0.8	1.0	2.5	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. YBS01, Anabaena sp. WA102	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ASPARTATE-DEG.ASPARTATE-DEG1-PWY.	ASPARTATE-DEG1-PWY
L-arginine biosynthesis II (acetyl cycle)	0.8	0.94	1.11	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. YBS01, Anabaena sp. WA102	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ARGININE-SYN.ARGSYNBSUB-PWY.	ARGSYNBSUB-PWY
urea cycle	0.8	0.9	1.0	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. YBS01, Anabaena sp. WA102	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.PWY-4984.	PWY-4984
adenosine nucleotides degradation II	0.8	0.4	0.4	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. YBS01, Anabaena sp. WA102	Degradation.NUCLEO-DEG.Purine-Degradation.Adenosine-Nucleotides-Degradation.SALVADEHYPOX-PWY.	SALVADEHYPOX-PWY
queuosine biosynthesis	1.0	0.75	0.75	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. YBS01, Anabaena sp. WA102, Anabaena sp. PCC 7108 PRJNA158737	Macromolecule-Modification.Nucleic-Acid-Processing.PWY-6700.	PWY-6700
tetrahydrofolate biosynthesis	1.0	0.67	0.67	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. YBS01, Anabaena sp. WA102, Anabaena sp. PCC 7108 PRJNA158737	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-6614.	PWY-6614
myo-inositol biosynthesis	1.0	0.5	1.0	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. YBS01, Anabaena sp. WA102, Anabaena sp. PCC 7108 PRJNA158737	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.SUGAR-DERIVS.Sugar-Alcohols-Biosynthesis.Cyclitols-Biosynthesis.PWY-2301.	PWY-2301
6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	1.0	0.6	0.8	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. YBS01, Anabaena sp. WA102, Anabaena sp. PCC 7108 PRJNA158737	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.6-HM-Dihydropterin-PP-Biosynthesis.PWY-6147.	PWY-6147
N-acetylglucosamine degradation I	1.0	1.0	1.0	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. YBS01, Anabaena sp. WA102, Anabaena sp. PCC 7108 PRJNA158737	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.N-Acetylglucosamine-Degradation.GLUAMCAT-PWY./Degradation.AMINE-DEG.N-Acetylglucosamine-Degradation.GLUAMCAT-PWY.	GLUAMCAT-PWY
phosphopantothenate biosynthesis I	1.0	1.0	1.0	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. YBS01, Anabaena sp. WA102, Anabaena sp. PCC 7108 PRJNA158737	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Pantothenate-Biosynthesis.PANTO-PWY.	PANTO-PWY
lipid IVA biosynthesis	1.0	0.67	0.67	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. YBS01, Anabaena sp. WA102, Anabaena sp. PCC 7108 PRJNA158737	Biosynthesis.Lipid-Biosynthesis.NAGLIPASYN-PWY./Biosynthesis.Cell-Structure-Biosynthesis.Lipopolysaccharide-Biosynthesis.NAGLIPASYN-PWY.	NAGLIPASYN-PWY
phenylmercury acetate degradation	1.0	0.5	0.5	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. YBS01, Anabaena sp. WA102, Anabaena sp. PCC 7108 PRJNA158737	Detoxification.Mercury-Detoxification.P641-PWY.	P641-PWY
3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)	1.0	0.89	1.9	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. YBS01, Anabaena sp. WA102, Anabaena sp. PCC 7108 PRJNA158737	Biosynthesis.Cofactor-Biosynthesis.Porphyrin-Compounds-Biosynthesis.Chlorophyll-Biosynthesis.Chlorophyllide-a-Biosynthesis.CHLOROPHYLL-SYN.	CHLOROPHYLL-SYN
heme b biosynthesis II (anaerobic)	1.0	0.75	1.25	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. YBS01, Anabaena sp. WA102, Anabaena sp. PCC 7108 PRJNA158737	Biosynthesis.Cofactor-Biosynthesis.Porphyrin-Compounds-Biosynthesis.HEME-SYN.Heme-b-Biosynthesis.HEMESYN2-PWY.	HEMESYN2-PWY
PRPP biosynthesis	1.0	1.0	1.0	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. YBS01, Anabaena sp. WA102, Anabaena sp. PCC 7108 PRJNA158737	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.Sugar-Phosphate-Biosynthesis.PWY0-662.	PWY0-662
trans-lycopene biosynthesis II (oxygenic phototrophs and green sulfur bacteria)	1.0	0.63	0.88	Anabaena	Anabaena cylindrica PCC 7122, Anabaena sp. 90, Anabaena sp. YBS01, Anabaena sp. WA102, Anabaena sp. PCC 7108 PRJNA158737	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.Terpenoid-Biosynthesis.TETRATERPENOID-SYN.C40-Carotenoids-Biosynthesis.Lycopene-Biosynthesis.PWY-6475./Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.Terpenoid-Biosynthesis.CAROTENOID-SYN.C40-Carotenoids-Biosynthesis.Lycopene-Biosynthesis.PWY-6475.	PWY-6475
