Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
methylglyoxal degradation III	0.153846153846	1.0	1.0	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Degradation.Aldehyde-Degradation.Methylglyoxal-Detoxification.PWY-5453./Detoxification.Methylglyoxal-Detoxification.PWY-5453.	PWY-5453
cadmium transport I	0.153846153846	1.0	1.5	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Transport-PWY-6213	Transport-PWY-6213
cholesterol degradation to androstenedione II (cholesterol dehydrogenase)	0.153846153846	0.18	0.62	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Degradation.Fatty-Acid-and-Lipid-Degradation.Steroids-Degradation.Cholesterol-Degradation.PWY-6946.	PWY-6946
cyanuric acid degradation II	0.153846153846	0.67	1.0	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Cyanurate-Degradation.PWY-5169.	PWY-5169
cholesterol degradation to androstenedione I (cholesterol oxidase)	0.153846153846	0.18	0.62	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Degradation.Fatty-Acid-and-Lipid-Degradation.Steroids-Degradation.Cholesterol-Degradation.PWY-6945.	PWY-6945
adenine salvage	0.153846153846	0.67	0.67	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.Adenine-Adenosine-Salvage.PWY-6610.	PWY-6610
alkylnitronates degradation	0.153846153846	1.0	3.25	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Degradation.Other-Degradation.PWY-723.	PWY-723
acetoacetate degradation (to acetyl CoA)	0.153846153846	1.0	6.0	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Degradation.Fatty-Acid-and-Lipid-Degradation.ACETOACETATE-DEG-PWY.	ACETOACETATE-DEG-PWY
glucose and glucose-1-phosphate degradation	0.153846153846	0.33	0.75	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.GLUCOSE1PMETAB-PWY.	GLUCOSE1PMETAB-PWY
superpathway of adenosine nucleotides de novo biosynthesis II	0.153846153846	0.75	2.38	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Super-PWY-6126./Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.PWY-6126.	PWY-6126
wound-induced proteolysis I	0.153846153846	1.0	1.0	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Degradation.Protein-Degradation.PWY-5988.	PWY-5988
acrylate degradation	0.153846153846	0.25	0.25	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Degradation.CARBOXYLATES-DEG.PWY-6373.	PWY-6373
penicillin K biosynthesis	0.153846153846	1.0	2.5	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.Antibiotic-Biosynthesis.PWY-5630.	PWY-5630
pentose phosphate pathway (partial)	0.153846153846	1.0	1.67	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Energy-Metabolism.Pentose-Phosphate-Cycle.P21-PWY.	P21-PWY
(R,R)-butanediol degradation	0.153846153846	1.0	1.0	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Degradation.Alcohol-Degradation.2-3-Butanediol-Degradation.PWY3O-246.	PWY3O-246
L-alanine degradation I	0.153846153846	1.0	2.25	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ALANINE-DEG.ALADEG-PWY.	ALADEG-PWY
(5Z)-dodecenoate biosynthesis I	0.153846153846	0.5	1.33	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Unsaturated-Fatty-Acids-Biosynthesis.5Z-Dodec-5-enoate-Biosynthesis.PWY0-862.	PWY0-862
acetate formation from acetyl-CoA (succinate)	0.153846153846	1.0	1.0	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Degradation.CARBOXYLATES-DEG.Acetate-Formation.PWY-5536./Energy-Metabolism.Fermentation.Fermentation-to-Acids.Acetate-Formation.PWY-5536.	PWY-5536
L-lactaldehyde degradation (aerobic)	0.153846153846	0.5	1.0	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Degradation.Aldehyde-Degradation.Lactaldehyde-Degradation.PWY0-1317.	PWY0-1317
superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	0.153846153846	0.62	0.69	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Super-PWY0-166./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY0-166./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY0-166.	PWY0-166
salvage pathways of pyrimidine ribonucleotides	0.153846153846	0.5	0.63	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY0-163.	PWY0-163
PRPP biosynthesis II	0.153846153846	0.33	0.33	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Biosynthesis.Other-biosynthesis.PRPP-Biosynthesis.PWY0-661.	PWY0-661
pyruvate fermentation to acetate II	0.153846153846	1.0	2.5	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Degradation.CARBOXYLATES-DEG.Acetate-Formation.Pyruvate-Acetate-Fermentation.PWY-5482./Energy-Metabolism.Fermentation.Pyruvate-Degradation.Pyruvate-Acetate-Fermentation.PWY-5482./Energy-Metabolism.Fermentation.Fermentation-to-Acids.Acetate-Formation.Pyruvate-Acetate-Fermentation.PWY-5482.	PWY-5482
CO2 fixation into oxaloacetate (anaplerotic)	0.153846153846	1.0	1.75	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Degradation.C1-COMPOUNDS.CO2-Fixation.PWYQT-4429.	PWYQT-4429
enterobacterial common antigen biosynthesis	0.153846153846	0.33	0.33	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Super-ECASYN-PWY./Biosynthesis.Cell-Structure-Biosynthesis.Lipopolysaccharide-Biosynthesis.ECASYN-PWY.	ECASYN-PWY
pyrimidine ribonucleotides interconversion	0.153846153846	0.27	0.27	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.PWY-5687.	PWY-5687
phenylethanol biosynthesis	0.153846153846	0.25	0.5	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.PHENYLPROPANOID-SYN.PWY-5751./Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.PWY-5751.	PWY-5751
L-valine degradation II	0.153846153846	0.67	1.0	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.VALINE-DEG.PWY-5057.	PWY-5057
phosphate utilization in cell wall regeneration	0.153846153846	1.0	2.0	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Degradation.Noncarbon-Nutrients.Phosphorus-Compounds.PWY-6357.	PWY-6357
anhydromuropeptides recycling I	0.153846153846	0.5	0.5	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.Anhydromuropeptides-Recycling.PWY0-1261.	PWY0-1261
pyruvate fermentation to ethanol II	0.153846153846	1.0	2.25	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Energy-Metabolism.Fermentation.Pyruvate-Degradation.Pyruvate-Ethanol-Fermentation.PWY-5486./Energy-Metabolism.Fermentation.Alcohol-Biosynthesis.Pyruvate-Ethanol-Fermentation.PWY-5486.	PWY-5486
hydrogen production V	0.153846153846	0.5	1.25	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Energy-Metabolism.Hydrogen-Production.PWY-6772.	PWY-6772
superpathway of guanosine nucleotides de novo biosynthesis II	0.153846153846	0.78	1.06	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Super-PWY-6125./Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.PWY-6125.	PWY-6125
sitosterol degradation to androstenedione	0.153846153846	0.11	0.28	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Degradation.Fatty-Acid-and-Lipid-Degradation.Steroids-Degradation.PWY-6948.	PWY-6948
curcumin degradation	0.153846153846	1.0	1.5	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Degradation.SECONDARY-METABOLITE-DEGRADATION.PWY0-1527.	PWY0-1527
geranyl diphosphate biosynthesis	0.153846153846	1.0	1.0	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Biosynthesis.Cofactor-Biosynthesis.Polyprenyl-Biosynthesis.PWY-5122.	PWY-5122
acetaldehyde biosynthesis I	0.153846153846	1.0	2.25	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Biosynthesis.Carbohydrates-Biosynthesis.Acetaldehyde-Biosynthesis.PWY-6333.	PWY-6333
D-arginine degradation	0.153846153846	0.5	1.0	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Degradation.Amino-Acid-Degradation.MISCELLANEOUS-DEG.D-Amino-Acid-Degradation.PWY-6422.	PWY-6422
glycogen degradation I	0.153846153846	0.43	0.57	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Glycan-Glycan-Degradation.GLYCOCAT-PWY./Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Glycan-Degradation.GLYCOCAT-PWY./Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Glycogen-Degradation.GLYCOCAT-PWY./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Glycan-Degradation.GLYCOCAT-PWY./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Glycogen-Degradation.GLYCOCAT-PWY.	GLYCOCAT-PWY
purine and pyrimidine metabolism	0.153846153846	0.5	0.5	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.P1-PWY./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.P1-PWY./Metabolic-Clusters.P1-PWY.	P1-PWY
8-amino-7-oxononanoate biosynthesis I	0.153846153846	0.82	1.82	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Biosynthesis.Other-biosynthesis.7-Keto-8-aminopelargonate-Biosynthesis.PWY-6519.	PWY-6519
fatty acid biosynthesis initiation II	0.153846153846	1.0	1.5	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.PWY-5966.	PWY-5966
indole-3-acetate biosynthesis III (bacteria)	0.153846153846	0.5	2.0	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Biosynthesis.HORMONE-SYN.Plant-Hormone-Biosynthesis.Auxin-Biosynthesis.PWY-3161.	PWY-3161
(R,R)-butanediol biosynthesis	0.153846153846	1.0	1.0	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Energy-Metabolism.Fermentation.Alcohol-Biosynthesis.Butanediol-Biosynthesis.PWY-5951.	PWY-5951
2-keto-L-gulonate biosynthesis	0.153846153846	0.5	0.5	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Biosynthesis.Carbohydrates-Biosynthesis.PWY-5782.	PWY-5782
respiration (anaerobic)	0.153846153846	0.77	1.85	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Energy-Metabolism.Respiration.ANAEROBIC-RESPIRATION.ANARESP1-PWY.	ANARESP1-PWY
4-hydroxybenzoate biosynthesis II (bacteria)	0.153846153846	1.0	1.0	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.4-Hydroxybenzoate-Biosynthesis.PWY-5755.	PWY-5755
TCA cycle IV (2-oxoglutarate decarboxylase)	0.153846153846	0.91	2.0	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Energy-Metabolism.TCA-VARIANTS.P105-PWY.	P105-PWY
L-ascorbate biosynthesis III	0.153846153846	0.5	0.5	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Ascorbate-Biosynthesis.PWY-5521.	PWY-5521
glycine biosynthesis II	0.153846153846	1.0	3.0	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Super-GLYCINE-SYN2-PWY./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLYCINE-SYN.GLYCINE-SYN2-PWY.	GLYCINE-SYN2-PWY
L-carnitine degradation II	0.153846153846	0.25	0.25	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Degradation.AMINE-DEG.CARN-DEG.PWY-3602.	PWY-3602
acetaldehyde biosynthesis II	0.153846153846	1.0	2.0	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.PWY-6330./Biosynthesis.Carbohydrates-Biosynthesis.Acetaldehyde-Biosynthesis.PWY-6330.	PWY-6330
L-aspartate degradation II	0.153846153846	1.0	3.75	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ASPARTATE-DEG.MALATE-ASPARTATE-SHUTTLE-PWY.	MALATE-ASPARTATE-SHUTTLE-PWY
formaldehyde assimilation I (serine pathway)	0.153846153846	0.62	0.96	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Degradation.C1-COMPOUNDS.Formaldehyde-Assimilation.PWY-1622.	PWY-1622
creatinine degradation I	0.153846153846	0.25	0.38	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Degradation.AMINE-DEG.Creatinine-Degradation.CRNFORCAT-PWY.	CRNFORCAT-PWY
photosynthesis light reactions	0.153846153846	0.25	0.5	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Energy-Metabolism.Electron-Transfer.PWY-101./Energy-Metabolism.Photosynthesis.PWY-101.	PWY-101
3-chlorocatechol degradation II (ortho)	0.153846153846	0.2	0.6	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Degradation.CHLORINATED-COMPOUNDS-DEG.Chloroaromatic-Compounds-Degradation.Chlorocatechol-Degradation.3-Chlorocatechol-Degradation.PWY-6193./Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Chloroaromatic-Compounds-Degradation.Chlorocatechol-Degradation.3-Chlorocatechol-Degradation.PWY-6193.	PWY-6193
L-arabinose degradation III	0.153846153846	0.6	1.4	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.L-Arabinose-Degradation.PWY-5517.	PWY-5517
nitrate reduction VIII (dissimilatory)	0.153846153846	1.0	6.75	Achromobacter	Achromobacter arsenitoxydans SY8, Achromobacter piechaudii HLE, Achromobacter piechaudii ATCC 43553, Achromobacter xylosoxidans AXX-A	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Nitrate-Reduction.PWY0-1352./Energy-Metabolism.Respiration.ANAEROBIC-RESPIRATION.PWY0-1352./Energy-Metabolism.Electron-Transfer.PWY0-1352.	PWY0-1352
