Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
aerobic respiration I (cytochrome c)	0.222222222222	0.5	1.88	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY-3781./Energy-Metabolism.Electron-Transfer.PWY-3781.	PWY-3781
purine and pyrimidine metabolism	0.222222222222	0.59	0.65	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.P1-PWY./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.P1-PWY./Metabolic-Clusters.P1-PWY.	P1-PWY
propanoyl CoA degradation I	0.222222222222	0.83	1.17	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Degradation.CARBOXYLATES-DEG.Propionate-Degradation.PROPIONMET-PWY.	PROPIONMET-PWY
superpathway of adenosine nucleotides de novo biosynthesis II	0.222222222222	0.56	1.25	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Super-PWY-6126./Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.PWY-6126.	PWY-6126
3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)	0.222222222222	0.1	0.1	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Biosynthesis.Cofactor-Biosynthesis.Porphyrin-Compounds-Biosynthesis.Chlorophyll-Biosynthesis.Chlorophyllide-a-Biosynthesis.CHLOROPHYLL-SYN.	CHLOROPHYLL-SYN
respiration (anaerobic)	0.222222222222	0.46	0.54	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Energy-Metabolism.Respiration.ANAEROBIC-RESPIRATION.ANARESP1-PWY.	ANARESP1-PWY
geranylgeranyl diphosphate biosynthesis	0.222222222222	1.0	2.0	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Biosynthesis.Cofactor-Biosynthesis.Polyprenyl-Biosynthesis.GGPP-Biosynthesis.PWY-5120.	PWY-5120
(R)-cysteate degradation	0.222222222222	0.38	0.38	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Degradation.Noncarbon-Nutrients.Sulfur-Metabolism.PWY-6642.	PWY-6642
CMP-N-acetylneuraminate biosynthesis II (bacteria)	0.222222222222	0.33	0.33	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.CMP-Sugar-Biosynthesis.CMP-N-Acetylneuraminate-Biosynthesis.PWY-6139.	PWY-6139
TCA cycle I (prokaryotic)	0.222222222222	0.4	0.65	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Energy-Metabolism.TCA-VARIANTS.TCA.	TCA
wound-induced proteolysis I	0.222222222222	1.0	1.0	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Degradation.Protein-Degradation.PWY-5988.	PWY-5988
chitobiose degradation	0.222222222222	0.5	0.5	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.PWY0-1309.	PWY0-1309
heme b biosynthesis II (anaerobic)	0.222222222222	0.25	0.25	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Biosynthesis.Cofactor-Biosynthesis.Porphyrin-Compounds-Biosynthesis.HEME-SYN.Heme-b-Biosynthesis.HEMESYN2-PWY.	HEMESYN2-PWY
acetate and ATP formation from acetyl-CoA I	0.222222222222	1.0	1.0	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Degradation.CARBOXYLATES-DEG.Acetate-Formation.PWY0-1312./Energy-Metabolism.Fermentation.Fermentation-to-Acids.Acetate-Formation.PWY0-1312.	PWY0-1312
pentose phosphate pathway (partial)	0.222222222222	1.0	1.33	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Energy-Metabolism.Pentose-Phosphate-Cycle.P21-PWY.	P21-PWY
TCA cycle VIII (Helicobacter)	0.222222222222	0.22	0.56	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Energy-Metabolism.TCA-VARIANTS.REDCITCYC.	REDCITCYC
L-lysine fermentation to acetate and butanoate	0.222222222222	0.4	0.4	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Degradation.CARBOXYLATES-DEG.Acetate-Formation.P163-PWY./Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.LYSINE-DEG.P163-PWY./Energy-Metabolism.Fermentation.Fermentation-to-Acids.Acetate-Formation.P163-PWY./Energy-Metabolism.Fermentation.Fermentation-to-Acids.Acetyl-CoA-Butyrate.P163-PWY.	P163-PWY
N-acetylneuraminate and N-acetylmannosamine degradation I	0.222222222222	0.5	0.83	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.NAN-MANNACs-degradation.PWY0-1324.	PWY0-1324
methylerythritol phosphate pathway I	0.222222222222	1.0	1.0	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.Terpenoid-Biosynthesis.ISOPRENOIDS.Isopentenyl-Diphosphate-Biosynthesis.MEP-NONMEVIPP-PWY.	MEP-NONMEVIPP-PWY
(5Z)-dodecenoate biosynthesis I	0.222222222222	0.33	0.83	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Unsaturated-Fatty-Acids-Biosynthesis.5Z-Dodec-5-enoate-Biosynthesis.PWY0-862.	PWY0-862
glycogen degradation II	0.222222222222	0.7	0.8	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Glycan-Glycan-Degradation.PWY-5941./Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Glycan-Degradation.PWY-5941./Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Glycogen-Degradation.PWY-5941./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Glycan-Degradation.PWY-5941./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Glycogen-Degradation.PWY-5941.	PWY-5941
L-citrulline degradation	0.222222222222	0.5	0.5	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Degradation.Amino-Acid-Degradation.MISCELLANEOUS-DEG.CITRULLINE-DEG-PWY.	CITRULLINE-DEG-PWY
GDP-mannose biosynthesis	0.222222222222	0.88	1.38	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.GDP-Sugar-Biosynthesis.PWY-5659.	PWY-5659
superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	0.222222222222	0.19	0.19	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Super-PWY0-166./Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY0-166./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Pyrimid-Deoxyribonucleot-De-Novo-Biosyn.PWY0-166.	PWY0-166
mixed acid fermentation	0.222222222222	0.47	0.53	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Energy-Metabolism.Fermentation.Pyruvate-Degradation.Pyruvate-Ethanol-Fermentation.FERMENTATION-PWY./Energy-Metabolism.Fermentation.Alcohol-Biosynthesis.Pyruvate-Ethanol-Fermentation.FERMENTATION-PWY./Energy-Metabolism.Fermentation.Fermentation-to-Acids.FERMENTATION-PWY.	FERMENTATION-PWY
pentose phosphate pathway (non-oxidative branch)	0.222222222222	0.9	1.1	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Energy-Metabolism.Pentose-Phosphate-Cycle.NONOXIPENT-PWY.	NONOXIPENT-PWY
salvage pathways of pyrimidine ribonucleotides	0.222222222222	0.63	0.94	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY0-163.	PWY0-163
L-glutamate degradation I	0.222222222222	1.0	1.0	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLUTAMATE-DEG.GLUTAMATE-DEG1-PWY.	GLUTAMATE-DEG1-PWY
3,8-divinyl-chlorophyllide a biosynthesis II (anaerobic)	0.222222222222	0.1	0.1	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Biosynthesis.Cofactor-Biosynthesis.Porphyrin-Compounds-Biosynthesis.Chlorophyll-Biosynthesis.Chlorophyllide-a-Biosynthesis.PWY-5531.	PWY-5531
L-aspartate degradation II	0.222222222222	1.0	1.5	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ASPARTATE-DEG.MALATE-ASPARTATE-SHUTTLE-PWY.	MALATE-ASPARTATE-SHUTTLE-PWY
L-lysine biosynthesis VI	0.222222222222	1.0	1.29	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.LYSINE-SYN.PWY-5097.	PWY-5097
L-histidine degradation III	0.222222222222	1.0	1.08	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.HISTIDINE-DEG.PWY-5030.	PWY-5030
seed germination protein turnover	0.222222222222	1.0	1.0	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Degradation.Protein-Degradation.PWY-6018.	PWY-6018
pyrimidine ribonucleosides degradation	0.222222222222	0.67	0.67	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Degradation.NUCLEO-DEG.Pyrimidine-Degradation.Pyrimidine-Ribonucleosides-Degradation.PWY0-1295.	PWY0-1295
phenylethanol biosynthesis	0.222222222222	0.25	0.25	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.PHENYLPROPANOID-SYN.PWY-5751./Biosynthesis.AROMATIC-COMPOUNDS-BIOSYN.PWY-5751.	PWY-5751
androstenedione degradation	0.222222222222	0.07	0.2	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Degradation.Fatty-Acid-and-Lipid-Degradation.Steroids-Degradation.PWY-6944.	PWY-6944
salvage pathways of pyrimidine deoxyribonucleotides	0.222222222222	0.4	0.4	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY0-181.	PWY0-181
fatty acid biosynthesis initiation I	0.222222222222	0.83	1.17	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.PWY-4381.	PWY-4381
superpathway of purine deoxyribonucleosides degradation	0.222222222222	0.57	0.57	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Degradation.NUCLEO-DEG.PWY0-1297./Super-PWY0-1297.	/Super-PWY0-1297
reductive monocarboxylic acid cycle	0.222222222222	0.5	0.5	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Degradation.C1-COMPOUNDS.CO2-Fixation.PWY-5493.	PWY-5493
L-ornithine biosynthesis I	0.222222222222	0.6	0.8	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.L-Ornithine-Biosynthesis.GLUTORN-PWY.	GLUTORN-PWY
glycocholate metabolism (bacteria)	0.222222222222	0.14	0.29	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Degradation.Fatty-Acid-and-Lipid-Degradation.Steroids-Degradation.Bile-Acids-Degradation.PWY-6518./Degradation.CARBOXYLATES-DEG.Bile-Acids-Degradation.PWY-6518.	PWY-6518
fluoroacetate and fluorothreonine biosynthesis	0.222222222222	0.17	0.17	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.PWY-6644.	PWY-6644
L-valine degradation II	0.222222222222	0.67	0.67	Alistipes	Alistipes finegoldii DSM 17242, Alistipes shahii WAL 8301	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.VALINE-DEG.PWY-5057.	PWY-5057
trans, trans-farnesyl diphosphate biosynthesis	0.333333333333	0.67	0.67	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 5CPEGH6, Alistipes shahii WAL 8301	Biosynthesis.Cofactor-Biosynthesis.Polyprenyl-Biosynthesis.All-Trans-Farnesyl-PP-Biosynthesis.PWY-5123.	PWY-5123
NADH to cytochrome bo oxidase electron transfer I	0.555555555556	1.0	1.0	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1335./Energy-Metabolism.Electron-Transfer.PWY0-1335.	PWY0-1335
NADH to cytochrome bd oxidase electron transfer I	0.666666666667	1.0	1.5	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1334./Energy-Metabolism.Electron-Transfer.PWY0-1334.	PWY0-1334
demethylmenaquinol-9 biosynthesis	0.444444444444	1.0	1.0	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. 5CPYCFAH4	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Demethylmenaquinone-Biosynthesis.PWY-5851.	PWY-5851
demethylmenaquinol-6 biosynthesis I	0.444444444444	1.0	1.0	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. 5CPYCFAH4	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Demethylmenaquinone-Biosynthesis.Demethylmenaquinol-6-Biosynthesis.PWY-5853.	PWY-5853
demethylmenaquinol-8 biosynthesis I	0.777777777778	1.0	1.0	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Biosynthesis.Cofactor-Biosynthesis.Quinone-Biosynthesis.Demethylmenaquinone-Biosynthesis.Demethylmenaquinol-8-Biosynthesis.PWY-5852.	PWY-5852
L-glutamate degradation II	0.777777777778	0.5	0.5	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLUTAMATE-DEG.GLUTDEG-PWY./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARTATE-SYN.GLUTDEG-PWY.	GLUTDEG-PWY
L-homocysteine biosynthesis	0.777777777778	0.5	0.5	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.PWY-5344.	PWY-5344
myo-inositol biosynthesis	0.666666666667	0.5	0.5	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.SUGAR-DERIVS.Sugar-Alcohols-Biosynthesis.Cyclitols-Biosynthesis.PWY-2301.	PWY-2301
L-tryptophan degradation II (via pyruvate)	0.555555555556	0.33	0.33	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 5NYCFAH2, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.TRYPTOPHAN-DEG.TRYPDEG-PWY.	TRYPDEG-PWY
L-cysteine biosynthesis I	0.555555555556	0.5	0.5	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 5NYCFAH2, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.CYSTEINE-SYN.CYSTSYN-PWY.	CYSTSYN-PWY
trehalose degradation VI (periplasmic)	0.333333333333	1.0	2.0	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.Trehalose-Degradation.PWY0-1466.	PWY0-1466
folate transformations I	0.777777777778	0.58	0.58	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 3BBH6, Alistipes sp. Marseille-P5997, Alistipes sp. 5CPEGH6, Alistipes shahii WAL 8301	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.Folate-Transformations.PWY-2201.	PWY-2201
&beta;-alanine biosynthesis III	0.888888888889	1.0	1.0	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.Beta-Alanine-Biosynthesis.PWY-5155.	PWY-5155
inosine-5'-phosphate biosynthesis II	0.888888888889	1.0	1.0	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.IMP-Biosynthesis.PWY-6124.	PWY-6124
melibiose degradation	0.888888888889	1.0	2.0	Alistipes	Alistipes finegoldii DSM 17242, Alistipes sp. 6CPBBH3, Alistipes sp. 5CBH24, Alistipes sp. 5NYCFAH2, Alistipes sp. 3BBH6, Alistipes sp. 5CPEGH6, Alistipes sp. 5CPYCFAH4, Alistipes shahii WAL 8301	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.PWY0-1301.	PWY0-1301
